# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       7.618169801148e+13       1.302370436552e-25       6.084519554861e-09       1.252164393233e+22       1.418981512724e+04       1.862627835508e-10       1.081004210862e+18       3.512599790579e-09       9.267906965640e+43       1.090135030250e+33       5.888500140836e+33       3.487799415444e-08       6.411249710473e+43       1.567915667681e+44       1.567915667681e+44       5.226385558704e+43      -3.436150189738e+52       3.024952852460e-06       3.675809270674e+00 
       7.565213307992e+13       1.320667438815e-25       6.126356311142e-09       1.234816456831e+22       1.418981512724e+04       1.875666230356e-10       1.073489782386e+18       3.537187989113e-09       9.012884037369e+43       1.067558994030e+33       5.766552869379e+33       3.487799415444e-08       6.234832782562e+43       1.524771682062e+44       1.524771682062e+44       5.082572273311e+43      -3.318369822825e+52       3.102515746112e-06       3.583914038907e+00 
       7.512624933457e+13       1.339221495663e-25       6.170012056828e-09       1.217708864987e+22       1.418981512724e+04       1.888795893969e-10       1.066027589261e+18       3.561948305036e-09       8.764878518120e+43       1.045450493848e+33       5.647131052056e+33       3.487799415444e-08       6.063270279898e+43       1.482814879869e+44       1.482814879869e+44       4.942716266006e+43      -3.204626594589e+52       3.180078639765e-06       3.496501501373e+00 
       7.460402118627e+13       1.358036218455e-25       6.211848813109e-09       1.200838287881e+22       1.418981512724e+04       1.902017465227e-10       1.058617268382e+18       3.586881943172e-09       8.523697311413e+43       1.023799847313e+33       5.530182388239e+33       3.487799415444e-08       5.896428624344e+43       1.442012593641e+44       1.442012593641e+44       4.806708645252e+43      -3.094782124677e+52       3.257641533418e-06       3.413251465626e+00 
       7.408542322370e+13       1.377115269288e-25       6.255504558794e-09       1.184201441825e+22       1.418981512724e+04       1.915331587483e-10       1.051258459168e+18       3.611990116773e-09       8.289152634162e+43       1.002597572555e+33       5.415655660418e+33       3.487799415444e-08       5.734177913402e+43       1.402333054821e+44       1.402333054821e+44       4.674443515855e+43      -2.988702775978e+52       3.335204427071e-06       3.333873524565e+00 
       7.357043021222e+13       1.396462361706e-25       6.299160304479e-09       1.167795088625e+22       1.418981512724e+04       1.928738908596e-10       1.043950803543e+18       3.637274047591e-09       8.061061870468e+43       9.818343840662e+32       5.303500711766e+33       3.487799415444e-08       5.576391819075e+43       1.363745369017e+44       1.363745369017e+44       4.545817896514e+43      -2.886259492038e+52       3.412767320723e-06       3.258103671734e+00 
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034950e+22       1.418981512724e+04       1.942240080956e-10       1.036693945922e+18       3.662734965924e-09       7.839247429430e+43       9.615011886352e+32       5.193668424171e+33       3.487799415444e-08       5.422947489502e+43       1.326219491955e+44       1.326219491955e+44       4.420731639644e+43      -2.787327640051e+52       3.490330214376e-06       3.185701367918e+00 
       7.255115897971e+13       1.435975787068e-25       6.388290785253e-09       1.135661131711e+22       1.418981512724e+04       1.955835761522e-10       1.029487533189e+18       3.688374110685e-09       7.623536606878e+43       9.415890813665e+32       5.086110696732e+33       3.487799415444e-08       5.273725453313e+43       1.289726206079e+44       1.289726206079e+44       4.299087353397e+43      -2.691786859228e+52       3.567893108029e-06       3.116446990354e+00 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.418981512724e+04       1.969526611853e-10       1.022331214686e+18       3.714192729459e-09       7.413761450905e+43       9.220893417793e+32       4.980780424683e+33       3.487799415444e-08       5.128609526601e+43       1.254237097810e+44       1.254237097810e+44       4.180790325835e+43      -2.599520914370e+52       3.645456001681e-06       3.050139607581e+00 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.418981512724e+04       1.983313298136e-10       1.015224642191e+18       3.740192078565e-09       7.209758631098e+43       9.029934299886e+32       4.877631478774e+33       3.487799415444e-08       4.987486722469e+43       1.219724535414e+44       1.219724535414e+44       4.065748451189e+43      -2.510417554451e+52       3.723018895334e-06       2.986595032423e+00 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484523e+22       1.418981512724e+04       1.997196491223e-10       1.008167469902e+18       3.766373423115e-09       7.011369311369e+43       8.842929829653e+32       4.776618685061e+33       3.487799415444e-08       4.850247163053e+43       1.186161647499e+44       1.186161647499e+44       3.953872158140e+43      -2.424368376056e+52       3.800581788987e-06       2.925644113394e+00 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.418981512724e+04       2.011176866662e-10       1.001159354421e+18       3.792738037077e-09       6.818439026289e+43       8.659798108737e+32       4.677697805125e+33       3.487799415444e-08       4.716783993974e+43       1.153522302082e+44       1.153522302082e+44       3.845074340088e+43      -2.341268691497e+52       3.878144682640e-06       2.867131231126e+00 
       7.006433458242e+13       1.539720253687e-25       6.615664460696e-09       1.059141674306e+22       1.418981512724e+04       2.025255104728e-10       9.941999547377e+17       3.819287203336e-09       6.630817560821e+43       8.480458934844e+32       4.580825516701e+33       3.487799415444e-08       4.586993301144e+43       1.121781086251e+44       1.121781086251e+44       3.739270287322e+43      -2.261017401449e+52       3.955707576292e-06       2.810912971693e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.418981512724e+04       2.039431890461e-10       9.872889322122e+17       3.846022213759e-09       6.448358833359e+43       8.304833766623e+32       4.485959394697e+33       3.487799415444e-08       4.460774029851e+43       1.090913286374e+44       1.090913286374e+44       3.636377621070e+43      -2.183516871951e+52       4.033270469945e-06       2.756856953006e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.418981512724e+04       2.053707913694e-10       9.804259505583e+17       3.872944369255e-09       6.270920781994e+43       8.132845689266e+32       4.393057892623e+33       3.487799415444e-08       4.338027906086e+43       1.060894868860e+44       1.060894868860e+44       3.536316229360e+43      -2.108672815627e+52       4.110833363598e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.418981512724e+04       2.068083869090e-10       9.736106758275e+17       3.900054979840e-09       6.098365253901e+43       7.964419380824e+32       4.302080324389e+33       3.487799415444e-08       4.218659360024e+43       1.031702461443e+44       1.031702461443e+44       3.439008204641e+43      -2.036394176974e+52       4.188396257250e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297489e+22       1.418981512724e+04       2.082560456174e-10       9.668427763928e+17       3.927355364698e-09       5.930557897776e+43       7.799481079220e+32       4.212986846492e+33       3.487799415444e-08       4.102575451612e+43       1.003313334989e+44       1.003313334989e+44       3.344377783129e+43      -1.966593021582e+52       4.265959150903e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043072e+21       1.418981512724e+04       2.097138379367e-10       9.601219229322e+17       3.954846852251e-09       5.767368059232e+43       7.637958549944e+32       4.125738440561e+33       3.487799415444e-08       3.989685798209e+43       9.757053857930e+43       9.757053857930e+43       3.252351285814e+43      -1.899184429157e+52       4.343522044556e-06       2.559938599220e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721417e+21       1.418981512724e+04       2.111818348023e-10       9.534477884133e+17       3.982530780216e-09       5.608668679066e+43       7.479781054422e+32       4.040296896274e+33       3.487799415444e-08       3.879902504213e+43       9.488571183759e+43       9.488571183759e+43       3.162857061093e+43      -1.834086390204e+52       4.421084938208e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373398e+21       1.418981512724e+04       2.126601076459e-10       9.468200480768e+17       4.010408495677e-09       5.454336194339e+43       7.324879319029e+32       3.956624794620e+33       3.487799415444e-08       3.773140092625e+43       9.227476287433e+43       9.227476287433e+43       3.075825428988e+43      -1.771219706252e+52       4.498647831861e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731513e+21       1.418981512724e+04       2.141487283994e-10       9.402383794209e+17       4.038481355147e-09       5.304250442161e+43       7.173185504757e+32       3.874685491514e+33       3.487799415444e-08       3.669315438497e+43       8.973565881118e+43       8.973565881118e+43       2.991188626886e+43      -1.710507893507e+52       4.576210725514e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892179e+21       1.418981512724e+04       2.156477694982e-10       9.337024621855e+17       4.066750724633e-09       5.158294566141e+43       7.024633177503e+32       3.794443101747e+33       3.487799415444e-08       3.568347704214e+43       8.726642270805e+43       8.726642270805e+43       2.908880756785e+43      -1.651877089793e+52       4.653773619167e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310693e+21       1.418981512724e+04       2.171573038847e-10       9.272119783372e+17       4.095217979705e-09       5.016354925399e+43       6.879157278974e+32       3.715862483272e+33       3.487799415444e-08       3.470158276548e+43       8.486513202387e+43       8.486513202387e+43       2.828837733982e+43      -1.595255964701e+52       4.731336512819e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796255e+21       1.418981512724e+04       2.186774050119e-10       9.207666120528e+17       4.123884505562e-09       4.878321006084e+43       6.736694098193e+32       3.638909221813e+33       3.487799415444e-08       3.374670705457e+43       8.252991711972e+43       8.252991711972e+43       2.750997237180e+43      -1.540575632798e+52       4.808899406472e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507069e+21       1.418981512724e+04       2.202081468470e-10       9.143660497049e+17       4.152751697101e-09       4.744085335330e+43       6.597181243601e+32       3.563549615790e+33       3.487799415444e-08       3.281810644556e+43       8.025895980309e+43       8.025895980309e+43       2.675298659962e+43      -1.487769569830e+52       4.886462300125e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945505e+21       1.418981512724e+04       2.217496038749e-10       9.080099798459e+17       4.181820958980e-09       4.613543397580e+43       6.460557615730e+32       3.489750661565e+33       3.487799415444e-08       3.191505793234e+43       7.805049191227e+43       7.805049191227e+43       2.601683063605e+43      -1.436773531781e+52       4.964025193778e-06       2.239946274319e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953333e+21       1.418981512724e+04       2.233018511020e-10       9.016980931936e+17       4.211093705693e-09       4.486593553207e+43       6.326763380444e+32       3.417480038985e+33       3.487799415444e-08       3.103685840358e+43       7.590279393970e+43       7.590279393970e+43       2.530093131188e+43      -1.387525476720e+52       5.041588087430e-06       2.205485562406e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707020e+21       1.418981512724e+04       2.248649640597e-10       8.954300826153e+17       4.240571361632e-09       4.363136959379e+43       6.195739942736e+32       3.346706097227e+33       3.487799415444e-08       3.018282409532e+43       7.381419369307e+43       7.381419369307e+43       2.460473122970e+43      -1.339965489314e+52       5.119150981083e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713091e+21       1.418981512724e+04       2.264390188082e-10       8.892056431135e+17       4.270255361163e-09       4.243077493099e+43       6.067429921067e+32       3.277397840937e+33       3.487799415444e-08       2.935229005859e+43       7.178306499346e+43       7.178306499346e+43       2.392768832986e+43      -1.294035707940e+52       5.196713874736e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803561e+21       1.418981512724e+04       2.280240919398e-10       8.830244718108e+17       4.300147148691e-09       4.126321676367e+43       5.941777122234e+32       3.209524916658e+33       3.487799415444e-08       2.854460964164e+43       6.980782640912e+43       6.980782640912e+43       2.326927546844e+43      -1.249680254289e+52       5.274276768389e-06       2.108184728771e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131419e+21       1.418981512724e+04       2.296202605834e-10       8.768862679353e+17       4.330248178732e-09       4.012778603396e+43       5.818726516760e+32       3.143057599532e+33       3.487799415444e-08       2.775915398654e+43       6.788694002422e+43       6.788694002422e+43       2.262898000683e+43      -1.206845165382e+52       5.351839662041e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166188e+21       1.418981512724e+04       2.312276024075e-10       8.707907328056e+17       4.360559915982e-09       3.902359869831e+43       5.698224214799e+32       3.077966780286e+33       3.487799415444e-08       2.699531153946e+43       6.601891024142e+43       6.601891024142e+43       2.200630341259e+43      -1.165478327923e+52       5.429402555694e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263502825e-25       7.605194696225e-09       8.012632689534e+21       1.418981512724e+04       2.328461956243e-10       8.647375698169e+17       4.391083835394e-09       3.794979503924e+43       5.580217442527e+32       3.014223952484e+33       3.487799415444e-08       2.625248757458e+43       6.420228261739e+43       6.420228261739e+43       2.140076087127e+43      -1.125529414892e+52       5.506965449347e-06       2.019106500796e+00 
       6.051710164830e+13       2.063856919776e-25       7.657945388928e-09       7.901622790946e+21       1.418981512724e+04       2.344761189937e-10       8.587264844259e+17       4.421821422241e-09       3.690553899588e+43       5.464654519037e+32       2.951801200039e+33       3.487799415444e-08       2.553010373101e+43       6.243564273039e+43       6.243564273039e+43       2.081188090896e+43      -1.086949824322e+52       5.584528343000e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863466e+21       1.418981512724e+04       2.361174518266e-10       8.527571841369e+17       4.452774172197e-09       3.589001751309e+43       5.351484833699e+32       2.890671184990e+33       3.487799415444e-08       2.482759756250e+43       6.071761507902e+43       6.071761507902e+43       2.023920502520e+43      -1.049692620167e+52       5.662091236653e-06       1.963788514473e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599491e+21       1.418981512724e+04       2.377702739894e-10       8.468293784875e+17       4.483943591402e-09       3.490243990837e+43       5.240658824002e+32       2.830807135528e+33       3.487799415444e-08       2.414442209950e+43       5.904686201123e+43       5.904686201123e+43       1.968228733596e+43      -1.013712475202e+52       5.739654130305e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986616e+21       1.418981512724e+04       2.394346659074e-10       8.409427790343e+17       4.515331196541e-09       3.394203725627e+43       5.132127953842e+32       2.772182834273e+33       3.487799415444e-08       2.348004542330e+43       5.742208268286e+43       5.742208268286e+43       1.914069422652e+43      -9.789656158740e+51       5.817217023958e-06       1.911420820754e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303554e+21       1.418981512724e+04       2.411107085687e-10       8.350970993389e+17       4.546938514916e-09       3.300806178968e+43       5.025844692270e+32       2.714772606790e+33       3.487799415444e-08       2.283395025187e+43       5.584201204477e+43       5.584201204477e+43       1.861400401385e+43      -9.454097690496e+51       5.894779917611e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116095e+21       1.418981512724e+04       2.427984835287e-10       8.292920549542e+17       4.578767084520e-09       3.209978631763e+43       4.921762492673e+32       2.658551310347e+33       3.487799415444e-08       2.220563353712e+43       5.430541985791e+43       5.430541985791e+43       1.810180661825e+43      -9.130041105850e+51       5.972342811264e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053633539e-25       7.985363481566e-09       7.267125273135e+21       1.418981512724e+04       2.444980729134e-10       8.235273634103e+17       4.610818454112e-09       3.121650365911e+43       4.819835772391e+32       2.603494322902e+33       3.487799415444e-08       2.159460607324e+43       5.281110973543e+43       5.281110973543e+43       1.760370324412e+43      -8.817092156591e+51       6.049905704917e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902746e+21       1.418981512724e+04       2.462095594238e-10       8.178027442009e+17       4.643094183290e-09       3.035752609243e+43       4.720019892752e+32       2.549577532321e+33       3.487799415444e-08       2.100039211576e+43       5.135791821121e+43       5.135791821121e+43       1.711930606940e+43      -8.514870108088e+51       6.127468598570e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408318e+21       1.418981512724e+04       2.479330263397e-10       8.121179187695e+17       4.675595842573e-09       2.952218481982e+43       4.622271139525e+32       2.496777325818e+33       3.487799415444e-08       2.042252901117e+43       4.994471383395e+43       4.994471383395e+43       1.664823794366e+43      -8.223007276091e+51       6.205031492222e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464737e+21       1.418981512724e+04       2.496685575241e-10       8.064726104961e+17       4.708325013470e-09       2.870982944664e+43       4.526546703775e+32       2.445070579611e+33       3.487799415444e-08       1.986056683671e+43       4.857039628625e+43       4.857039628625e+43       1.619013209445e+43      -7.941148579403e+51       6.282594385875e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014625e+21       1.418981512724e+04       2.514162374268e-10       8.008665446833e+17       4.741283288564e-09       2.791982747502e+43       4.432804663112e+32       2.394434648802e+33       3.487799415444e-08       1.931406805003e+43       4.723389552789e+43       4.723389552789e+43       1.574463184168e+43      -7.668951107889e+51       6.360157279528e-06       1.748250750691e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264633e+21       1.418981512724e+04       2.531761510888e-10       7.952994485435e+17       4.774472271583e-09       2.715156381141e+43       4.341003963335e+32       2.344847357451e+33       3.487799415444e-08       1.878260714853e+43       4.593417096272e+43       4.593417096272e+43       1.531139031998e+43      -7.406083705288e+51       6.437720173181e-06       1.727187488635e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681783e+21       1.418981512724e+04       2.549483841464e-10       7.897710511852e+17       4.807893577484e-09       2.640444028762e+43       4.251104400450e+32       2.296286988871e+33       3.487799415444e-08       1.826577033809e+43       4.467021062843e+43       4.467021062843e+43       1.489007020857e+43      -7.152226566331e+51       6.515283066834e-06       1.706625732818e+00 
       5.527070483775e+13       2.474262769027e-25       8.385541150346e-09       6.590980989858e+21       1.418981512724e+04       2.567330228354e-10       7.842810836000e+17       4.841548832526e-09       2.567787519515e+43       4.163066603063e+32       2.248732276113e+33       3.487799415444e-08       1.776315521086e+43       4.344103040867e+43       4.344103040867e+43       1.448034346867e+43      -6.907070847661e+51       6.592845960487e-06       1.686547783020e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165847e+21       1.418981512724e+04       2.585301539953e-10       7.788292786494e+17       4.875439674353e-09       2.497130283223e+43       4.076852015139e+32       2.202162392654e+33       3.487799415444e-08       1.727437043195e+43       4.224567326679e+43       4.224567326679e+43       1.408189108806e+43      -6.670318292095e+51       6.670408854140e-06       1.666936762288e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436435e+21       1.418981512724e+04       2.603398650732e-10       7.734153710520e+17       4.909567752073e-09       2.428417306338e+43       3.992422879113e+32       2.156556943275e+33       3.487799415444e-08       1.679903543474e+43       4.108320850068e+43       4.108320850068e+43       1.369440283271e+43      -6.441680865764e+51       6.747971747793e-06       1.647776569618e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274546e+21       1.418981512724e+04       2.621622441287e-10       7.680390973705e+17       4.943934726337e-09       2.361595089109e+43       3.909742219359e+32       2.111895955132e+33       3.487799415444e-08       1.633678012461e+43       3.995273101820e+43       3.995273101820e+43       1.331757700523e+43      -6.220880407690e+51       6.825534641446e-06       1.629051835873e+00 
       5.374983318382e+13       2.616264116436e-25       8.623828762211e-09       6.233246395931e+21       1.418981512724e+04       2.639973798376e-10       7.627001959985e+17       4.978542269421e-09       2.296611603922e+43       3.828773825991e+32       2.068159869003e+33       3.487799415444e-08       1.588724459072e+43       3.885336063239e+43       3.885336063239e+43       1.295112020998e+43      -6.007648291374e+51       6.903097535099e-06       1.610747882661e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755802e+21       1.418981512724e+04       2.658453614965e-10       7.573984071484e+17       5.013392065306e-09       2.233416254799e+43       3.749482239010e+32       2.025329530729e+33       3.487799415444e-08       1.545007882581e+43       3.778424137621e+43       3.778424137621e+43       1.259474712460e+43      -5.801725097984e+51       6.980660428752e-06       1.592850683965e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545516e+21       1.418981512724e+04       2.677062790270e-10       7.521334728385e+17       5.048485809763e-09       2.171959837999e+43       3.671832732772e+32       1.983386182819e+33       3.487799415444e-08       1.502494245373e+43       3.674454083607e+43       3.674454083607e+43       1.224818027791e+43      -5.602860300744e+51       7.058223322405e-06       1.575346830295e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189304e+21       1.418981512724e+04       2.695802229802e-10       7.469051368804e+17       5.083825210431e-09       2.112194503709e+43       3.595791300778e+32       1.942311456241e+33       3.487799415444e-08       1.461150446435e+43       3.573344950374e+43       3.573344950374e+43       1.191114983381e+43      -5.410811960147e+51       7.135786216058e-06       1.558223495184e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341042e+21       1.418981512724e+04       2.714672845410e-10       7.417131448663e+17       5.119411986903e-09       2.054073718788e+43       3.521324640785e+32       1.902087362373e+33       3.487799415444e-08       1.420944295589e+43       3.475018014602e+43       3.475018014602e+43       1.158339338126e+43      -5.225346429605e+51       7.213349109711e-06       1.541468403838e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881072e+21       1.418981512724e+04       2.733675555328e-10       7.365572441572e+17       5.155247870811e-09       1.997552230540e+43       3.448400140218e+32       1.862696285127e+33       3.487799415444e-08       1.381844488425e+43       3.379396719185e+43       3.379396719185e+43       1.126465572988e+43      -5.046238071198e+51       7.290912003364e-06       1.525069803797e+00 
